##Temp./°C;Time/min;Pressure/Bar;DSC/(mW/mg);Sensit./(uV/mW)
120.16000;71.34333;19.98483;-8.327288e-002;3.14642
120.16100;71.34667;19.98468;-8.353122e-002;3.14643
120.16300;71.35000;19.98468;-8.366029e-002;3.14643
120.16400;71.35333;19.98498;-8.417701e-002;3.14643
120.16700;71.35667;19.98513;-8.417684e-002;3.14643
120.16900;71.36000;19.98559;-8.404752e-002;3.14643
120.17100;71.36333;19.98574;-8.443499e-002;3.14643
120.17300;71.36667;19.98574;-8.443487e-002;3.14643
120.17500;71.37000;19.98574;-8.443475e-002;3.14643
120.17600;71.37333;19.98559;-8.443470e-002;3.14644
120.17800;71.37667;19.98574;-8.456377e-002;3.14644
120.17900;71.38000;19.98604;-8.456372e-002;3.14644
120.18100;71.38333;19.98635;-8.443440e-002;3.14644
120.18200;71.38667;19.98635;-8.482192e-002;3.14644
120.18300;71.39000;19.98635;-8.482187e-002;3.14644
120.18500;71.39333;19.98635;-8.469255e-002;3.14644
120.18700;71.39667;19.98635;-8.482163e-002;3.14644
120.18900;71.40000;19.98635;-8.507990e-002;3.14644
120.19100;71.40333;19.98650;-8.507978e-002;3.14645
120.19200;71.40667;19.98665;-8.495053e-002;3.14645
120.19400;71.41000;19.98695;-8.469202e-002;3.14645
120.19600;71.41333;19.98756;-8.469191e-002;3.14645
120.19800;71.41667;19.98741;-8.469179e-002;3.14645
120.20000;71.42000;19.98635;-8.469167e-002;3.14645
120.20100;71.42333;19.98619;-8.482081e-002;3.14645
120.20300;71.42667;19.98635;-8.507907e-002;3.14645
120.20400;71.43000;19.98619;-8.507901e-002;3.14645
120.20500;71.43333;19.98604;-8.520815e-002;3.14645
120.20700;71.43667;19.98559;-8.507884e-002;3.14646
120.20900;71.44000;19.98559;-8.507872e-002;3.14646
120.21100;71.44333;19.98559;-8.494941e-002;3.14646
120.21200;71.44667;19.98544;-8.520773e-002;3.14646
120.21400;71.45000;19.98544;-8.520762e-002;3.14646
120.21600;71.45333;19.98544;-8.507830e-002;3.14646
120.21700;71.45667;19.98498;-8.507824e-002;3.14646
120.21800;71.46000;19.98498;-8.546576e-002;3.14646
120.22100;71.46333;19.98513;-8.559478e-002;3.14647
120.22300;71.46667;19.98513;-8.559467e-002;3.14647
120.22400;71.47000;19.98544;-8.559461e-002;3.14647
120.22500;71.47333;19.98544;-8.507777e-002;3.14647
120.22600;71.47667;19.98544;-8.494852e-002;3.14647
120.22800;71.48000;19.98544;-8.469002e-002;3.14647
120.23000;71.48333;19.98544;-8.481909e-002;3.14647
120.23100;71.48667;19.98544;-8.520660e-002;3.14647
120.23300;71.49000;19.98544;-8.533568e-002;3.14647
120.23400;71.49333;19.98574;-8.520643e-002;3.14647
120.23600;71.49667;19.98604;-8.546470e-002;3.14647
120.23800;71.50000;19.98650;-8.559377e-002;3.14648
120.24000;71.50333;19.98680;-8.533526e-002;3.14648
120.24200;71.50667;19.98725;-8.546434e-002;3.14648
120.24300;71.51000;19.98786;-8.546428e-002;3.14648
120.24500;71.51333;19.98801;-8.559336e-002;3.14648
120.24700;71.51667;19.98816;-8.546405e-002;3.14648
120.24800;71.52000;19.98801;-8.520560e-002;3.14648
120.25000;71.52333;19.98801;-8.546387e-002;3.14648
120.25200;71.52667;19.98816;-8.546375e-002;3.14649
120.25300;71.53000;19.98831;-8.559288e-002;3.14649
120.25500;71.53333;19.98831;-8.520519e-002;3.14649
120.25600;71.53667;19.98847;-8.533433e-002;3.14649
120.25800;71.54000;19.98801;-8.520502e-002;3.14649
120.25900;71.54333;19.98725;-8.507575e-002;3.14649
120.26100;71.54667;19.98680;-8.494644e-002;3.14649
120.26400;71.55000;19.98665;-8.546304e-002;3.14649
120.26500;71.55333;19.98680;-8.559217e-002;3.14649
120.26600;71.55667;19.98725;-8.546292e-002;3.14649
120.26800;71.56000;19.98786;-8.559200e-002;3.14650
120.26900;71.56333;19.98771;-8.546275e-002;3.14650
120.27000;71.56667;19.98756;-8.546268e-002;3.14650
120.27200;71.57000;19.98756;-8.559176e-002;3.14650
120.27300;71.57333;19.98695;-8.559170e-002;3.14650
120.27600;71.57667;19.98695;-8.559152e-002;3.14650
120.27700;71.58000;19.98741;-8.546227e-002;3.14650
120.28000;71.58333;19.98741;-8.520371e-002;3.14650
120.28300;71.58667;19.98756;-8.520353e-002;3.14651
120.28300;71.59000;19.98771;-8.507433e-002;3.14651
120.28500;71.59333;19.98847;-8.520341e-002;3.14651
120.28700;71.59667;19.98892;-8.533248e-002;3.14651
120.28700;71.60000;19.98877;-8.533248e-002;3.14651
120.28800;71.60333;19.98847;-8.546161e-002;3.14651
120.29000;71.60667;19.98847;-8.546150e-002;3.14651
120.29300;71.61000;19.98771;-8.546132e-002;3.14651
120.29500;71.61333;19.98741;-8.546120e-002;3.14651
120.29700;71.61667;19.98741;-8.559027e-002;3.14652
120.29900;71.62000;19.98741;-8.559015e-002;3.14652
120.30000;71.62333;19.98725;-8.559009e-002;3.14652
120.30200;71.62667;19.98695;-8.520240e-002;3.14652
120.30400;71.63000;19.98680;-8.520228e-002;3.14652
120.30500;71.63333;19.98650;-8.507304e-002;3.14652
120.30600;71.63667;19.98650;-8.507298e-002;3.14652
120.30700;71.64000;19.98680;-8.520211e-002;3.14652
120.31000;71.64333;19.98680;-8.533112e-002;3.14652
120.31200;71.64667;19.98725;-8.520181e-002;3.14653
120.31200;71.65000;19.98756;-8.520181e-002;3.14653
120.31300;71.65333;19.98847;-8.533094e-002;3.14653
120.31600;71.65667;19.98877;-8.520157e-002;3.14653
120.31800;71.66000;19.98847;-8.494307e-002;3.14653
120.32000;71.66333;19.98847;-8.533053e-002;3.14653
120.32200;71.66667;19.98847;-8.545960e-002;3.14653
120.32300;71.67000;19.98892;-8.558873e-002;3.14653
120.32500;71.67333;19.98953;-8.545942e-002;3.14653
120.32700;71.67667;19.98968;-8.545931e-002;3.14653
120.32800;71.68000;19.98968;-8.545925e-002;3.14654
120.33000;71.68333;19.98968;-8.558832e-002;3.14654
120.33100;71.68667;19.98953;-8.571745e-002;3.14654
120.33400;71.69000;19.98937;-8.584646e-002;3.14654
120.33400;71.69333;19.98892;-8.584646e-002;3.14654
120.33600;71.69667;19.98831;-8.571715e-002;3.14654
120.33700;71.70000;19.98801;-8.571710e-002;3.14654
120.34000;71.70333;19.98801;-8.584611e-002;3.14654
120.34100;71.70667;19.98816;-8.636281e-002;3.14654
120.34300;71.71000;19.98801;-8.649188e-002;3.14655
120.34400;71.71333;19.98816;-8.649183e-002;3.14655
120.34600;71.71667;19.98831;-8.623332e-002;3.14655
120.34800;71.72000;19.98831;-8.584563e-002;3.14655
120.35000;71.72333;19.98831;-8.584552e-002;3.14655
120.35100;71.72667;19.98786;-8.597465e-002;3.14655
120.35300;71.73000;19.98786;-8.623291e-002;3.14655
120.35400;71.73333;19.98816;-8.674961e-002;3.14655
120.35600;71.73667;19.98831;-8.674949e-002;3.14655
120.36000;71.74000;19.98831;-8.662006e-002;3.14656
120.36100;71.74333;19.98786;-8.662000e-002;3.14656
120.36200;71.74667;19.98741;-8.661994e-002;3.14656
120.36300;71.75000;19.98741;-8.661988e-002;3.14656
120.36500;71.75333;19.98725;-8.700733e-002;3.14656
120.36600;71.75667;19.98741;-8.700728e-002;3.14656
120.36900;71.76000;19.98771;-8.713630e-002;3.14656
120.37000;71.76333;19.98771;-8.700704e-002;3.14656
120.37100;71.76667;19.98786;-8.700698e-002;3.14656
120.37300;71.77000;19.98801;-8.687768e-002;3.14657
120.37400;71.77333;19.98801;-8.713599e-002;3.14657
120.37600;71.77667;19.98831;-8.713587e-002;3.14657
120.37800;71.78000;19.98862;-8.700656e-002;3.14657
120.38100;71.78333;19.98907;-8.700638e-002;3.14657
120.38200;71.78667;19.98907;-8.713551e-002;3.14657
120.38400;71.79000;19.98892;-8.713540e-002;3.14657
120.38500;71.79333;19.98771;-8.739371e-002;3.14657
120.38700;71.79667;19.98741;-8.739359e-002;3.14657
120.38900;71.80000;19.98741;-8.765185e-002;3.14658
120.39100;71.80333;19.98741;-8.803930e-002;3.14658
120.39200;71.80667;19.98725;-8.816844e-002;3.14658
120.39400;71.81000;19.98786;-8.790994e-002;3.14658
120.39500;71.81333;19.98877;-8.752231e-002;3.14658
120.39700;71.81667;19.98892;-8.765137e-002;3.14658
120.39900;71.82000;19.98831;-8.752207e-002;3.14658
120.40000;71.82333;19.98816;-8.765120e-002;3.14658
120.40200;71.82667;19.98816;-8.752189e-002;3.14658
120.40400;71.83000;19.98862;-8.752177e-002;3.14659
120.40500;71.83333;19.98892;-8.765090e-002;3.14659
120.40600;71.83667;19.98892;-8.765083e-002;3.14659
120.40800;71.84000;19.98907;-8.726315e-002;3.14659
120.40900;71.84333;19.98892;-8.726310e-002;3.14659
120.41200;71.84667;19.98862;-8.726291e-002;3.14659
120.41300;71.85000;19.98877;-8.726286e-002;3.14659
120.41500;71.85333;19.98862;-8.726274e-002;3.14659
120.41600;71.85667;19.98877;-8.726268e-002;3.14659
120.41900;71.86000;19.98922;-8.713331e-002;3.14660
120.42100;71.86333;19.98937;-8.726238e-002;3.14660
120.42100;71.86667;19.98922;-8.726238e-002;3.14660
120.42300;71.87000;19.98922;-8.726226e-002;3.14660
120.42500;71.87333;19.98862;-8.700376e-002;3.14660
120.42700;71.87667;19.98847;-8.700365e-002;3.14660
120.42700;71.88000;19.98786;-8.713283e-002;3.14660
120.42900;71.88333;19.98710;-8.700352e-002;3.14660
120.43100;71.88667;19.98650;-8.713260e-002;3.14660
120.43200;71.89000;19.98665;-8.726172e-002;3.14660
120.43400;71.89333;19.98710;-8.713241e-002;3.14661
120.43600;71.89667;19.98710;-8.726149e-002;3.14661
120.43700;71.90000;19.98665;-8.739061e-002;3.14661
120.43900;71.90333;19.98635;-8.739049e-002;3.14661
120.44100;71.90667;19.98589;-8.687362e-002;3.14661
120.44200;71.91000;19.98559;-8.700275e-002;3.14661
120.44300;71.91333;19.98559;-8.700269e-002;3.14661
120.44500;71.91667;19.98574;-8.739014e-002;3.14661
120.44700;71.92000;19.98604;-8.764839e-002;3.14661
120.44900;71.92333;19.98604;-8.764828e-002;3.14662
120.45000;71.92667;19.98619;-8.764822e-002;3.14662
120.45200;71.93000;19.98635;-8.777728e-002;3.14662
120.45300;71.93333;19.98635;-8.777723e-002;3.14662
120.45500;71.93667;19.98635;-8.764791e-002;3.14662
120.45900;71.94000;19.98650;-8.764767e-002;3.14662
120.46000;71.94333;19.98635;-8.713087e-002;3.14662
120.46100;71.94667;19.98635;-8.700162e-002;3.14662
120.46200;71.95000;19.98559;-8.700156e-002;3.14662
120.46500;71.95333;19.98544;-8.687219e-002;3.14663
120.46800;71.95667;19.98559;-8.700121e-002;3.14663
120.46800;71.96000;19.98559;-8.700121e-002;3.14663
120.46900;71.96333;19.98589;-8.764708e-002;3.14663
120.47100;71.96667;19.98619;-8.777615e-002;3.14663
120.47300;71.97000;19.98604;-8.738847e-002;3.14663
120.47500;71.97333;19.98589;-8.751754e-002;3.14663
120.47800;71.97667;19.98574;-8.751736e-002;3.14663
120.47800;71.98000;19.98559;-8.751736e-002;3.14663
120.48100;71.98333;19.98559;-8.751718e-002;3.14664
120.48200;71.98667;19.98559;-8.725874e-002;3.14664
120.48400;71.99000;19.98574;-8.687107e-002;3.14664
120.48500;71.99333;19.98574;-8.700020e-002;3.14664
120.48700;71.99667;19.98544;-8.712926e-002;3.14664
120.48900;72.00000;19.98513;-8.764589e-002;3.14664
120.49000;72.00333;19.98528;-8.803339e-002;3.14664
120.49100;72.00667;19.98544;-8.803333e-002;3.14664
120.49300;72.01000;19.98544;-8.803321e-002;3.14664
120.49400;72.01333;19.98544;-8.803315e-002;3.14664
120.49600;72.01667;19.98544;-8.816222e-002;3.14665
120.49900;72.02000;19.98544;-8.777447e-002;3.14665
120.50000;72.02333;19.98589;-8.777442e-002;3.14665
120.50100;72.02667;19.98650;-8.777436e-002;3.14665
120.50400;72.03000;19.98650;-8.842011e-002;3.14665
120.50600;72.03333;19.98650;-8.854918e-002;3.14665
120.50800;72.03667;19.98665;-8.854906e-002;3.14665
120.50900;72.04000;19.98665;-8.841982e-002;3.14665
120.51000;72.04333;19.98650;-8.829057e-002;3.14666
120.51300;72.04667;19.98650;-8.816121e-002;3.14666
120.51500;72.05000;19.98665;-8.841945e-002;3.14666
120.51600;72.05333;19.98710;-8.893614e-002;3.14666
120.51800;72.05667;19.98786;-8.919439e-002;3.14666
120.51900;72.06000;19.98831;-8.906514e-002;3.14666
120.52100;72.06333;19.98862;-8.932340e-002;3.14666
120.52200;72.06667;19.98862;-8.971090e-002;3.14666
120.52400;72.07000;19.98862;-8.971077e-002;3.14666
120.52600;72.07333;19.98847;-8.971066e-002;3.14667
120.52800;72.07667;19.98786;-8.932298e-002;3.14667
120.52900;72.08000;19.98710;-8.919373e-002;3.14667
120.53100;72.08333;19.98695;-8.906442e-002;3.14667
120.53200;72.08667;19.98680;-8.893518e-002;3.14667
120.53300;72.09000;19.98680;-8.906431e-002;3.14667
120.53500;72.09333;19.98695;-8.880581e-002;3.14667
120.53600;72.09667;19.98710;-8.867657e-002;3.14667
120.53800;72.10000;19.98741;-8.880563e-002;3.14667
120.54100;72.10333;19.98771;-8.893465e-002;3.14668
120.54200;72.10667;19.98786;-8.880540e-002;3.14668
120.54300;72.11000;19.98786;-8.854697e-002;3.14668
120.54700;72.11333;19.98741;-8.867591e-002;3.14668
120.54800;72.11667;19.98725;-8.880503e-002;3.14668
120.54900;72.12000;19.98725;-8.893417e-002;3.14668
120.55000;72.12333;19.98710;-8.880492e-002;3.14668
120.55100;72.12667;19.98695;-8.906323e-002;3.14668
120.55300;72.13000;19.98650;-8.919230e-002;3.14668
120.55500;72.13333;19.98650;-8.932136e-002;3.14668
120.55600;72.13667;19.98635;-8.906293e-002;3.14669
120.55800;72.14000;19.98619;-8.919200e-002;3.14669
120.55900;72.14333;19.98604;-8.906275e-002;3.14669
120.56100;72.14667;19.98589;-8.880426e-002;3.14669
120.56300;72.15000;19.98574;-8.880414e-002;3.14669
120.56400;72.15333;19.98589;-8.841652e-002;3.14669
120.56600;72.15667;19.98574;-8.854559e-002;3.14669
120.56700;72.16000;19.98544;-8.854553e-002;3.14669
120.56900;72.16333;19.98559;-8.893297e-002;3.14669
120.57200;72.16667;19.98559;-8.893279e-002;3.14670
120.57300;72.17000;19.98559;-8.893272e-002;3.14670
120.57500;72.17333;19.98528;-8.906179e-002;3.14670
120.57600;72.17667;19.98513;-8.944929e-002;3.14670
120.57800;72.18000;19.98483;-8.944917e-002;3.14670
120.58000;72.18333;19.98468;-8.957823e-002;3.14670
120.58100;72.18667;19.98438;-8.919062e-002;3.14670
120.58300;72.19000;19.98422;-8.919050e-002;3.14670
120.58300;72.19333;19.98407;-8.931968e-002;3.14670
120.58500;72.19667;19.98407;-8.931956e-002;3.14670
120.58600;72.20000;19.98392;-8.931950e-002;3.14671
120.58900;72.20333;19.98392;-8.944851e-002;3.14671
120.59000;72.20667;19.98407;-8.931926e-002;3.14671
120.59300;72.21000;19.98468;-8.944827e-002;3.14671
120.59300;72.21333;19.98483;-8.983582e-002;3.14671
120.59600;72.21667;19.98528;-8.957727e-002;3.14671
120.59800;72.22000;19.98559;-8.957715e-002;3.14671
120.59900;72.22333;19.98559;-8.983545e-002;3.14671
120.60100;72.22667;19.98559;-9.009370e-002;3.14671
120.60200;72.23000;19.98574;-9.009364e-002;3.14672
120.60400;72.23333;19.98574;-9.009353e-002;3.14672
120.60600;72.23667;19.98574;-9.009340e-002;3.14672
120.60700;72.24000;19.98559;-8.996415e-002;3.14672
120.60800;72.24333;19.98559;-8.996410e-002;3.14672
120.61000;72.24667;19.98559;-8.996398e-002;3.14672
120.61200;72.25000;19.98559;-9.009305e-002;3.14672
120.61400;72.25333;19.98528;-9.035129e-002;3.14672
120.61500;72.25667;19.98498;-9.048042e-002;3.14672
120.61800;72.26000;19.98468;-9.060941e-002;3.14673
120.61900;72.26333;19.98422;-9.060936e-002;3.14673
120.62000;72.26667;19.98392;-9.048011e-002;3.14673
120.62200;72.27000;19.98377;-9.047999e-002;3.14673
120.62400;72.27333;19.98392;-9.060906e-002;3.14673
120.62500;72.27667;19.98392;-9.060900e-002;3.14673
120.62700;72.28000;19.98438;-9.060888e-002;3.14673
120.62900;72.28333;19.98468;-9.060875e-002;3.14673
120.63000;72.28667;19.98483;-9.073788e-002;3.14673
120.63200;72.29000;19.98498;-9.086694e-002;3.14674
120.63400;72.29333;19.98483;-9.099600e-002;3.14674
120.63600;72.29667;19.98468;-9.099589e-002;3.14674
120.63800;72.30000;19.98498;-9.099576e-002;3.14674
120.63900;72.30333;19.98407;-9.112488e-002;3.14674
120.64100;72.30667;19.98392;-9.112476e-002;3.14674
120.64300;72.31000;19.98438;-9.112464e-002;3.14674
120.64400;72.31333;19.98513;-9.099540e-002;3.14674
120.64500;72.31667;19.98559;-9.112452e-002;3.14674
120.64700;72.32000;19.98574;-9.138277e-002;3.14675
120.64800;72.32333;19.98574;-9.125352e-002;3.14675
120.65100;72.32667;19.98589;-9.112417e-002;3.14675
120.65100;72.33000;19.98619;-9.086580e-002;3.14675
120.65400;72.33333;19.98650;-9.086562e-002;3.14675
120.65500;72.33667;19.98680;-9.112393e-002;3.14675
120.65700;72.34000;19.98665;-9.151135e-002;3.14675
120.65900;72.34333;19.98650;-9.176960e-002;3.14675
120.66100;72.34667;19.98589;-9.189865e-002;3.14675
120.66200;72.35000;19.98574;-9.189859e-002;3.14675
120.66200;72.35333;19.98453;-9.215695e-002;3.14675
120.66400;72.35667;19.98377;-9.202765e-002;3.14676
120.66700;72.36000;19.98316;-9.176911e-002;3.14676
120.67000;72.36333;19.98256;-9.163975e-002;3.14676
120.67100;72.36667;19.98256;-9.151050e-002;3.14676
120.67300;72.37000;19.98301;-9.163956e-002;3.14676
120.67500;72.37333;19.98331;-9.163944e-002;3.14676
120.67700;72.37667;19.98392;-9.163932e-002;3.14676
120.67800;72.38000;19.98392;-9.163927e-002;3.14677
120.68000;72.38333;19.98438;-9.150996e-002;3.14677
120.68100;72.38667;19.98468;-9.150990e-002;3.14677
120.68400;72.39000;19.98498;-9.150972e-002;3.14677
120.68500;72.39333;19.98498;-9.163884e-002;3.14677
120.68600;72.39667;19.98483;-9.176796e-002;3.14677
120.68700;72.40000;19.98483;-9.176790e-002;3.14677
120.68900;72.40333;19.98468;-9.163860e-002;3.14677
120.69200;72.40667;19.98498;-9.138006e-002;3.14677
120.69300;72.41000;19.98513;-9.138000e-002;3.14677
120.69400;72.41333;19.98528;-9.202584e-002;3.14678
120.69600;72.41667;19.98528;-9.215490e-002;3.14678
120.69800;72.42000;19.98498;-9.189641e-002;3.14678
120.70000;72.42333;19.98438;-9.215466e-002;3.14678
120.70200;72.42667;19.98407;-9.241290e-002;3.14678
120.70300;72.43000;19.98422;-9.254201e-002;3.14678
120.70500;72.43333;19.98407;-9.280026e-002;3.14678
120.70600;72.43667;19.98392;-9.254184e-002;3.14678
120.70800;72.44000;19.98377;-9.267089e-002;3.14678
120.71000;72.44333;19.98377;-9.267078e-002;3.14679
120.71200;72.44667;19.98377;-9.267066e-002;3.14679
120.71300;72.45000;19.98377;-9.254141e-002;3.14679
120.71400;72.45333;19.98392;-9.279972e-002;3.14679
120.71600;72.45667;19.98377;-9.279960e-002;3.14679
120.71800;72.46000;19.98392;-9.292865e-002;3.14679
120.71900;72.46333;19.98392;-9.292859e-002;3.14679
120.72000;72.46667;19.98377;-9.292853e-002;3.14679
120.72300;72.47000;19.98392;-9.292835e-002;3.14679
120.72400;72.47333;19.98392;-9.279911e-002;3.14680
120.72600;72.47667;19.98392;-9.279899e-002;3.14680
120.72700;72.48000;19.98392;-9.292810e-002;3.14680
120.73000;72.48333;19.98377;-9.279875e-002;3.14680
120.73000;72.48667;19.98377;-9.292793e-002;3.14680
120.73300;72.49000;19.98392;-9.292775e-002;3.14680
120.73400;72.49333;19.98453;-9.305687e-002;3.14680
120.73600;72.49667;19.98483;-9.318592e-002;3.14680
120.73800;72.50000;19.98528;-9.331498e-002;3.14680
120.73900;72.50333;19.98544;-9.344410e-002;3.14680
120.74000;72.50667;19.98498;-9.370239e-002;3.14681
120.74200;72.51000;19.98438;-9.357310e-002;3.14681
120.74300;72.51333;19.98438;-9.344386e-002;3.14681
120.74500;72.51667;19.98453;-9.383128e-002;3.14681
120.74600;72.52000;19.98453;-9.396039e-002;3.14681
120.74800;72.52333;19.98468;-9.421863e-002;3.14681
120.74900;72.52667;19.98468;-9.434775e-002;3.14681
120.75200;72.53000;19.98453;-9.434757e-002;3.14681
120.75300;72.53333;19.98453;-9.447669e-002;3.14681
120.75400;72.53667;19.98453;-9.408909e-002;3.14681
120.75600;72.54000;19.98453;-9.383061e-002;3.14682
120.75700;72.54333;19.98407;-9.395973e-002;3.14682
120.76000;72.54667;19.98422;-9.395955e-002;3.14682
120.76100;72.55000;19.98422;-9.434702e-002;3.14682
120.76300;72.55333;19.98422;-9.473443e-002;3.14682
120.76400;72.55667;19.98392;-9.460520e-002;3.14682
120.76600;72.56000;19.98407;-9.447590e-002;3.14682
120.76700;72.56333;19.98392;-9.460501e-002;3.14682
120.76800;72.56667;19.98392;-9.447578e-002;3.14682
120.77000;72.57000;19.98392;-9.447565e-002;3.14683
120.77200;72.57333;19.98392;-9.460471e-002;3.14683
120.77300;72.57667;19.98392;-9.473383e-002;3.14683
120.77500;72.58000;19.98407;-9.473371e-002;3.14683
120.77600;72.58333;19.98407;-9.473365e-002;3.14683
120.77800;72.58667;19.98407;-9.447516e-002;3.14683
120.78000;72.59000;19.98407;-9.473340e-002;3.14683
120.78200;72.59333;19.98407;-9.499164e-002;3.14683
120.78400;72.59667;19.98438;-9.499151e-002;3.14683
120.78500;72.60000;19.98468;-9.499145e-002;3.14684
120.78700;72.60333;19.98453;-9.499133e-002;3.14684
120.78800;72.60667;19.98453;-9.550799e-002;3.14684
120.79000;72.61000;19.98453;-9.550787e-002;3.14684
120.79200;72.61333;19.98468;-9.550774e-002;3.14684
120.79400;72.61667;19.98498;-9.563681e-002;3.14684
120.79600;72.62000;19.98498;-9.576586e-002;3.14684
120.79600;72.62333;19.98498;-9.576586e-002;3.14684
